MDate,TradeDate,TraderId,IAccountId,CommodityId,BS,Qty,Price
2023-02-22 10:22:28,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:22:39,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:22:39,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:22:40,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:22:49,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:22:52,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:22:55,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:22:58,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:22:59,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:00,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:00,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:03,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:03,2023-02-22,K36,NV3F,00878,S,4000,17.01
2023-02-22 10:23:07,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:08,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:10,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:23:18,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:21,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:23:31,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:34,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:38,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:38,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:39,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:42,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:43,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:23:46,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:23:46,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:23:46,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:23:47,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:48,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:52,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:23:54,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:54,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:23:56,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:23:58,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:04,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:05,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:24:10,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:14,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:14,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:15,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:15,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:17,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:24:20,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:24:22,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:24:26,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:29,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:31,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:33,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:24:34,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:35,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:38,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:39,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:43,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:24:46,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:24:50,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:24:50,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:50,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:58,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:58,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:24:59,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:25:00,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:25:01,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:25:02,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:06,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:25:11,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:12,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:15,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:25:18,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:23,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:24,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:25:26,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:26,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:33,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:35,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:25:38,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:25:39,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:25:43,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:47,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:51,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:25:54,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:25:56,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:42:32,2023-02-22,K44,LHDU,00632R,S,6000,5.42
2023-02-22 10:42:32,2023-02-22,K44,LHDU,00632R,S,5000,5.42
2023-02-22 10:42:32,2023-02-22,K44,LHDU,00632R,S,20000,5.42
2023-02-22 10:42:32,2023-02-22,K44,LHDU,00632R,S,1000,5.42
2023-02-22 10:43:16,2023-02-22,K44,LHDU,00632R,S,2000,5.42
2023-02-22 10:44:05,2023-02-22,K44,LHDU,00632R,S,5000,5.42
2023-02-22 10:44:08,2023-02-22,K44,LHDU,00632R,S,3000,5.42
2023-02-22 10:45:07,2023-02-22,K44,LHDU,00632R,S,8000,5.42
2023-02-22 10:45:08,2023-02-22,K44,LHDU,00632R,S,10000,5.42
2023-02-22 10:45:22,2023-02-22,K44,LHDU,00632R,S,10000,5.42
2023-02-22 10:45:48,2023-02-22,K44,LHDU,00632R,S,5000,5.42
2023-02-22 10:46:05,2023-02-22,K44,LHDU,00632R,S,5000,5.42
2023-02-22 10:46:43,2023-02-22,K44,LHDU,00632R,S,10000,5.42
2023-02-22 10:47:06,2023-02-22,K44,LHDU,00632R,S,100000,5.42
2023-02-22 10:47:17,2023-02-22,K44,LHDU,00632R,S,1000,5.42
2023-02-22 10:48:18,2023-02-22,K44,LHDU,00632R,S,5000,5.42
2023-02-22 10:48:22,2023-02-22,K44,LHDU,00632R,S,6000,5.42
2023-02-22 10:48:34,2023-02-22,K44,LHDU,00632R,S,5000,5.42
2023-02-22 10:48:37,2023-02-22,K44,LHDU,00632R,S,149000,5.42
2023-02-22 10:48:41,2023-02-22,K44,LHDU,00632R,S,100000,5.42
2023-02-22 10:48:47,2023-02-22,K44,LHDU,00632R,S,10000,5.42
2023-02-22 10:48:53,2023-02-22,K44,LHDU,00632R,S,1000,5.42
2023-02-22 10:49:02,2023-02-22,K44,LHDU,00632R,S,1000,5.42
2023-02-22 10:49:04,2023-02-22,K44,LHDU,00632R,S,6000,5.42
2023-02-22 10:49:09,2023-02-22,K44,LHDU,00632R,S,1000,5.42
2023-02-22 10:49:15,2023-02-22,K44,LHDU,00632R,S,1000,5.42
2023-02-22 10:49:24,2023-02-22,K44,LHDU,00632R,S,3000,5.42
2023-02-22 10:49:26,2023-02-22,K44,LHDU,00632R,S,10000,5.42
2023-02-22 10:49:43,2023-02-22,K44,LHDU,00632R,S,9000,5.42
2023-02-22 10:50:36,2023-02-22,K44,LHDU,00632R,S,31000,5.42
2023-02-22 10:50:39,2023-02-22,K44,LHDU,00632R,S,20000,5.42
2023-02-22 10:50:41,2023-02-22,K44,LHDU,00632R,S,375000,5.42
2023-02-22 10:50:42,2023-02-22,K44,LHDU,00632R,S,3000,5.42
2023-02-22 10:50:45,2023-02-22,K44,LHDU,00632R,S,20000,5.42
2023-02-22 10:50:56,2023-02-22,K44,LHDU,00632R,S,2000,5.42
2023-02-22 10:51:34,2023-02-22,K44,LHDU,00632R,S,1000,5.42
2023-02-22 10:51:40,2023-02-22,K36,NV3F,00878,S,8000,17.01
2023-02-22 10:51:43,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:51:43,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:51:44,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:51:44,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:51:45,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:16,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:17,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:17,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:18,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:18,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:18,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:18,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:19,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:20,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:20,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:21,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:52:22,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:24,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:24,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:24,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:24,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:24,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:25,2023-02-22,K36,NV3F,00878,S,50000,17.01
2023-02-22 10:52:26,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:26,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:26,2023-02-22,K36,NV3F,00878,S,4000,17.01
2023-02-22 10:52:27,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:27,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:27,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:29,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:29,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:29,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:30,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:30,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:31,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:33,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:33,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:33,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:33,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:34,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:35,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:35,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:35,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:36,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:36,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:36,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:38,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:38,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:38,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:38,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:39,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:39,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:39,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:40,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:40,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:41,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:41,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:42,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:43,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:44,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:45,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:45,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:45,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:46,2023-02-22,K36,NV3F,00878,S,5000,17.01
2023-02-22 10:52:47,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:47,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:47,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:48,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:48,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:50,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:50,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:50,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:51,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:51,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:52,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:52,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:52,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:53,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:53,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:54,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:54,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:55,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:57,2023-02-22,K36,NV3F,00878,S,2000,17.01
2023-02-22 10:52:57,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:58,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:52:58,2023-02-22,K44,LHDU,00632R,S,1000,5.42
2023-02-22 10:52:59,2023-02-22,K36,NV3F,00878,S,3000,17.01
2023-02-22 10:52:59,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:53:00,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:53:01,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:53:02,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:53:02,2023-02-22,K36,NV3F,00878,S,10000,17.01
2023-02-22 10:53:02,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:53:02,2023-02-22,K36,NV3F,00878,S,1000,17.01
2023-02-22 10:53:58,2023-02-22,K44,LHDU,00632R,S,36000,5.42
2023-02-22 10:54:34,2023-02-22,K44,LHDU,00632R,S,2000,5.42
2023-02-22 10:55:28,2023-02-22,K44,LHDU,00632R,S,7000,5.42
2023-02-22 11:07:27,2023-02-22,K44,LHDU,00632R,S,10000,5.41
2023-02-22 11:07:39,2023-02-22,K44,LHDU,00632R,S,50000,5.41
2023-02-22 11:07:42,2023-02-22,K44,LHDU,00632R,S,5000,5.41
2023-02-22 11:07:55,2023-02-22,K44,LHDU,00632R,S,10000,5.41
2023-02-22 11:08:10,2023-02-22,K44,LHDU,00632R,S,5000,5.41
2023-02-22 11:08:17,2023-02-22,K44,LHDU,00632R,S,20000,5.41
2023-02-22 11:08:18,2023-02-22,K44,LHDU,00632R,S,5000,5.41
2023-02-22 11:08:23,2023-02-22,K44,LHDU,00632R,S,50000,5.41
2023-02-22 11:08:27,2023-02-22,K44,LHDU,00632R,S,5000,5.41
2023-02-22 11:10:53,2023-02-22,K44,LHDU,00632R,S,7000,5.41
2023-02-22 11:10:56,2023-02-22,K44,LHDU,00632R,S,1000,5.41
2023-02-22 11:10:59,2023-02-22,K44,LHDU,00632R,S,20000,5.41
